418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
210	0.244346	0.246369	0.248417	415.106	0.0634621	31.113	31.1131
211	0.24551	0.247542	0.2496	415.107	0.0637579	31.113	31.113
212	0.246673	0.248715	0.250782	415.108	0.0640537	31.1129	31.113
213	0.247837	0.249888	0.251965	415.109	0.0643493	31.1128	31.1129
214	0.249	0.251061	0.253147	415.11	0.0646448	31.1127	31.1128
215	0.250164	0.252234	0.25433	415.111	0.0649403	31.1127	31.1127
216	0.251327	0.253407	0.255513	415.112	0.0652356	31.1126	31.1127
217	0.252491	0.25458	0.256695	415.113	0.0655309	31.1125	31.1126
218	0.253655	0.255753	0.257878	415.114	0.0658261	31.1124	31.1125
219	0.254818	0.256926	0.25906	415.115	0.0661212	31.1124	31.1124
220	0.255982	0.258099	0.260242	415.116	0.0664161	31.1123	31.1123
221	0.257145	0.259272	0.261425	415.117	0.066711	31.1122	31.1123
222	0.258309	0.260445	0.262607	415.118	0.0670058	31.1121	31.1122
223	0.259472	0.261618	0.26379	415.119	0.0673005	31.112	31.1121
224	0.260636	0.262791	0.264972	415.12	0.0675951	31.112	31.112
225	0.261799	0.263964	0.266155	415.121	0.0678896	31.1119	31.112
226	0.262963	0.265137	0.267337	415.122	0.068184	31.1118	31.1119
227	0.264126	0.26631	0.26852	415.123	0.0684784	31.1117	31.1118
228	0.26529	0.267483	0.269702	415.124	0.0687726	31.1116	31.1117
229	0.266454	0.268656	0.270885	415.126	0.0690667	31.1116	31.1116
230	0.267617	0.269829	0.272067	415.127	0.0693607	31.1115	31.1116
231	0.268781	0.271002	0.27325	415.128	0.0696546	31.1114	31.1115
232	0.269944	0.272175	0.274432	415.129	0.0699485	31.1113	31.1114
233	0.271108	0.273347	0.275614	415.13	0.0702422	31.1112	31.1113
234	0.272271	0.27452	0.276797	415.131	0.0705358	31.1111	31.1112
235	0.273435	0.275693	0.277979	415.132	0.0708293	31.1111	31.1111
236	0.274598	0.276866	0.279162	415.133	0.0711228	31.111	31.1111
237	0.275762	0.278039	0.280344	415.134	0.0714161	31.1109	31.111
238	0.276926	0.279212	0.281526	415.136	0.0717093	31.1108	31.1109
